,Unnamed: 0,User_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Sum_purchase,GenderInt,AgeInt,Count_purchase
3500,3500,1003598,M,55+,1,0,2,0,112730,0,6,41.0
3501,3501,1003599,M,26-35,16,2,3,0,1158129,0,2,99.0
3502,3502,1003600,M,36-45,20,1,4,1,1775187,0,3,202.0
3503,3503,1003601,F,36-45,3,1,0,0,770980,1,3,84.0
3504,3504,1003602,M,26-35,12,2,3,0,505810,0,2,56.0
3505,3505,1003603,F,36-45,7,1,0,1,1554588,1,3,184.0
3506,3506,1003604,F,0-17,10,2,1,0,130541,1,0,15.0
3507,3507,1003605,M,18-25,12,0,2,0,973493,0,1,78.0
3508,3508,1003606,F,26-35,15,2,1,0,164094,1,2,18.0
3509,3509,1003607,M,36-45,17,2,0,0,1518498,0,3,142.0
3510,3510,1003608,F,36-45,9,2,1,0,340373,1,3,51.0
3511,3511,1003609,F,26-35,17,2,3,0,545499,1,2,71.0
3512,3512,1003610,M,18-25,6,1,4,0,2548842,0,1,392.0
3513,3513,1003611,M,26-35,2,2,4,0,1079473,0,2,111.0
3514,3514,1003612,M,26-35,14,2,1,1,1208401,0,2,119.0
3515,3515,1003613,M,26-35,0,2,1,1,450237,0,2,38.0
3516,3516,1003614,M,26-35,0,1,2,1,813789,0,2,87.0
3517,3517,1003615,M,26-35,17,2,2,0,955557,0,2,102.0
3518,3518,1003616,M,46-50,0,2,2,1,218700,0,4,15.0
3519,3519,1003617,M,36-45,7,2,1,0,289653,0,3,28.0
3520,3520,1003618,M,55+,17,0,4,1,5961987,0,6,766.0
3521,3521,1003619,M,51-55,16,1,3,1,633902,0,5,62.0
3522,3522,1003620,M,26-35,7,0,1,0,2433544,0,2,264.0
3523,3523,1003621,M,18-25,4,1,3,0,1690552,0,1,205.0
3524,3524,1003622,M,18-25,1,1,2,1,868736,0,1,84.0
3525,3525,1003623,M,36-45,11,2,1,0,222448,0,3,15.0
3526,3526,1003624,M,26-35,12,1,0,1,2073102,0,2,186.0
3527,3527,1003625,M,18-25,10,1,1,0,906843,0,1,98.0
3528,3528,1003626,M,26-35,17,1,3,0,4752647,0,2,491.0
3529,3529,1003627,F,36-45,1,2,2,1,146291,1,3,18.0
3530,3530,1003628,M,26-35,7,1,4,0,210263,0,2,22.0
3531,3531,1003629,F,51-55,7,1,0,0,405992,1,5,39.0
3532,3532,1003630,M,18-25,4,1,2,0,983308,0,1,97.0
3533,3533,1003631,M,18-25,4,1,4,0,240521,0,1,17.0
3534,3534,1003632,M,51-55,11,2,4,1,134876,0,5,16.0
3535,3535,1003633,M,36-45,18,2,0,0,153546,0,3,11.0
3536,3536,1003634,M,51-55,1,2,0,1,126120,0,5,14.0
3537,3537,1003635,M,51-55,1,2,1,0,1066304,0,5,98.0
3538,3538,1003636,M,26-35,0,2,2,1,116200,0,2,10.0
3539,3539,1003637,M,26-35,6,2,1,1,269892,0,2,36.0
3540,3540,1003638,M,26-35,2,2,4,0,718179,0,2,73.0
3541,3541,1003639,M,18-25,4,2,1,0,317050,0,1,49.0
3542,3542,1003640,M,36-45,7,2,2,1,375016,0,3,39.0
3543,3543,1003641,M,26-35,0,1,1,0,2544800,0,2,269.0
3544,3544,1003642,F,26-35,7,1,1,0,77048,1,2,13.0
3545,3545,1003643,M,26-35,17,2,1,0,1367921,0,2,133.0
3546,3546,1003644,F,26-35,11,0,2,1,292090,1,2,27.0
3547,3547,1003645,M,36-45,17,2,4,1,367853,0,3,35.0
3548,3548,1003646,M,36-45,20,2,0,1,851581,0,3,60.0
3549,3549,1003647,M,26-35,7,2,0,1,137998,0,2,17.0
3550,3550,1003648,M,18-25,4,1,1,0,2806791,0,1,346.0
3551,3551,1003649,F,26-35,0,1,2,0,233416,1,2,25.0
3552,3552,1003650,M,26-35,0,0,2,0,4384924,0,2,444.0
3553,3553,1003651,M,26-35,14,0,1,0,1781066,0,2,141.0
3554,3554,1003652,M,26-35,12,1,3,0,1641669,0,2,172.0
3555,3555,1003653,M,18-25,15,2,3,1,757883,0,1,65.0
3556,3556,1003654,M,26-35,17,1,3,1,1789928,0,2,167.0
3557,3557,1003655,F,26-35,7,1,4,0,304401,1,2,22.0
3558,3558,1003656,F,46-50,5,2,3,1,379639,1,4,47.0
3559,3559,1003657,M,18-25,17,2,3,0,267823,0,1,18.0
3560,3560,1003658,F,26-35,7,2,4,0,1477114,1,2,137.0
3561,3561,1003659,M,18-25,4,2,1,0,652164,0,1,56.0
3562,3562,1003660,M,36-45,7,2,3,0,378304,0,3,33.0
3563,3563,1003661,M,36-45,12,2,0,1,933841,0,3,76.0
3564,3564,1003662,M,36-45,16,2,1,0,365819,0,3,50.0
3565,3565,1003663,F,36-45,9,1,1,0,549613,1,3,44.0
3566,3566,1003664,F,36-45,1,0,0,0,461106,1,3,67.0
3567,3567,1003665,M,26-35,0,0,2,0,1364886,0,2,122.0
3568,3568,1003667,F,0-17,10,2,1,0,200800,1,0,26.0
3569,3569,1003668,F,46-50,7,2,1,1,222816,1,4,24.0
3570,3570,1003669,M,26-35,14,0,2,0,2288889,0,2,251.0
3571,3571,1003670,M,46-50,14,2,2,0,387927,0,4,35.0
3572,3572,1003671,M,26-35,4,0,1,0,958004,0,2,64.0
3573,3573,1003672,M,36-45,5,2,4,0,1001875,0,3,119.0
3574,3574,1003673,M,26-35,2,1,1,0,935198,0,2,114.0
3575,3575,1003675,M,36-45,7,1,3,0,4260196,0,3,493.0
3576,3576,1003676,F,36-45,12,1,3,1,684882,1,3,56.0
3577,3577,1003677,F,26-35,12,2,1,0,606952,1,2,62.0
3578,3578,1003678,M,26-35,0,0,0,0,773414,0,2,71.0
3579,3579,1003679,M,26-35,4,0,2,0,2018069,0,2,205.0
3580,3580,1003680,F,26-35,1,2,1,0,276744,1,2,31.0
3581,3581,1003681,M,26-35,7,1,3,0,4167960,0,2,378.0
3582,3582,1003682,F,51-55,1,2,2,0,443201,1,5,49.0
3583,3583,1003683,M,26-35,2,1,3,1,2380092,0,2,321.0
3584,3584,1003684,M,26-35,17,2,4,1,967943,0,2,75.0
3585,3585,1003685,M,26-35,5,2,1,1,1618235,0,2,160.0
3586,3586,1003686,M,26-35,7,2,1,1,613315,0,2,52.0
3587,3587,1003687,F,51-55,1,2,4,0,792541,1,5,108.0
3588,3588,1003688,M,18-25,6,1,1,0,1898075,0,1,173.0
3589,3589,1003689,M,26-35,0,2,1,1,1119272,0,2,137.0
3590,3590,1003690,M,18-25,0,1,2,0,1683624,0,1,229.0
3591,3591,1003691,M,26-35,7,1,1,1,1874845,0,2,165.0
3592,3592,1003692,M,36-45,17,2,3,1,385573,0,3,41.0
3593,3593,1003693,M,26-35,15,1,1,1,3119992,0,2,341.0
3594,3594,1003694,M,26-35,12,2,3,1,261951,0,2,29.0
3595,3595,1003695,M,26-35,2,0,2,0,1900945,0,2,171.0
3596,3596,1003696,M,36-45,7,2,3,0,783286,0,3,86.0
3597,3597,1003697,M,26-35,15,1,1,0,1123288,0,2,84.0
3598,3598,1003698,M,26-35,7,1,0,0,618182,0,2,65.0
3599,3599,1003699,F,55+,3,2,3,1,430685,1,6,36.0
3600,3600,1003700,M,26-35,14,1,2,0,305507,0,2,29.0
3601,3601,1003701,M,36-45,1,1,3,0,479415,0,3,48.0
3602,3602,1003702,M,36-45,15,2,1,1,264418,0,3,25.0
3603,3603,1003703,M,18-25,12,2,0,0,260261,0,1,32.0
3604,3604,1003704,F,36-45,0,2,4,1,1471059,1,3,132.0
3605,3605,1003705,M,46-50,7,1,1,1,4132900,0,4,449.0
3606,3606,1003706,M,26-35,12,2,3,1,334384,0,2,39.0
3607,3607,1003707,F,18-25,0,2,1,0,416358,1,1,30.0
3608,3608,1003708,M,55+,7,2,2,1,140424,0,6,15.0
3609,3609,1003709,M,26-35,12,2,3,0,1319282,0,2,192.0
3610,3610,1003710,M,0-17,10,2,1,0,359688,0,0,41.0
3611,3611,1003711,M,36-45,0,2,4,1,656066,0,3,47.0
3612,3612,1003712,M,26-35,17,2,4,1,894851,0,2,76.0
3613,3613,1003713,F,26-35,7,1,1,1,2058274,1,2,245.0
3614,3614,1003714,M,26-35,17,2,0,0,113085,0,2,18.0
3615,3615,1003715,M,18-25,5,1,2,0,2075899,0,1,183.0
3616,3616,1003716,M,18-25,12,1,3,1,2249056,0,1,218.0
3617,3617,1003717,M,36-45,17,2,4,0,1683563,0,3,167.0
3618,3618,1003718,M,51-55,17,2,1,0,1302515,0,5,159.0
3619,3619,1003719,M,26-35,1,2,3,1,186570,0,2,19.0
3620,3620,1003720,M,46-50,7,2,1,0,961872,0,4,107.0
3621,3621,1003721,M,26-35,15,2,2,1,713614,0,2,79.0
3622,3622,1003722,M,26-35,18,2,4,0,158654,0,2,18.0
3623,3623,1003723,M,26-35,14,2,1,1,273582,0,2,24.0
3624,3624,1003724,M,36-45,6,1,4,0,2643371,0,3,316.0
3625,3625,1003725,M,18-25,4,2,3,0,137607,0,1,13.0
3626,3626,1003726,M,26-35,17,2,3,1,2120070,0,2,202.0
3627,3627,1003727,M,36-45,7,1,1,0,2185977,0,3,257.0
3628,3628,1003728,M,18-25,4,1,1,0,377148,0,1,38.0
3629,3629,1003729,M,18-25,4,0,2,0,2405286,0,1,248.0
3630,3630,1003730,M,26-35,1,2,1,0,195917,0,2,15.0
3631,3631,1003731,M,26-35,17,2,2,0,669896,0,2,72.0
3632,3632,1003732,M,26-35,17,1,0,1,943127,0,2,112.0
3633,3633,1003733,M,18-25,4,2,1,0,482877,0,1,55.0
3634,3634,1003734,M,18-25,4,2,1,0,234547,0,1,29.0
3635,3635,1003735,M,26-35,0,1,0,0,1438051,0,2,167.0
3636,3636,1003736,M,36-45,1,2,1,1,698609,0,3,69.0
3637,3637,1003737,M,26-35,14,2,3,0,974219,0,2,87.0
3638,3638,1003738,M,46-50,7,2,0,1,199811,0,4,21.0
3639,3639,1003739,M,55+,11,2,1,0,69439,0,6,8.0
3640,3640,1003740,M,18-25,5,0,1,0,335846,0,1,25.0
3641,3641,1003741,M,26-35,0,2,1,0,931407,0,2,85.0
3642,3642,1003742,M,26-35,0,1,0,1,637323,0,2,70.0
3643,3643,1003743,F,36-45,7,1,2,1,191505,1,3,20.0
3644,3644,1003744,M,26-35,0,2,1,0,156503,0,2,17.0
3645,3645,1003745,F,26-35,9,2,4,0,796093,1,2,113.0
3646,3646,1003746,M,26-35,5,1,0,1,2013623,0,2,190.0
3647,3647,1003747,M,46-50,13,2,1,1,350176,0,4,36.0
3648,3648,1003748,M,18-25,4,2,2,0,108805,0,1,17.0
3649,3649,1003749,F,26-35,0,2,4,0,525439,1,2,65.0
3650,3650,1003750,F,18-25,4,2,2,1,180068,1,1,19.0
3651,3651,1003751,F,36-45,12,1,4,0,1876299,1,3,211.0
3652,3652,1003752,F,18-25,1,1,4,0,901348,1,1,108.0
3653,3653,1003753,M,26-35,7,2,0,1,274503,0,2,30.0
3654,3654,1003754,M,55+,7,2,1,1,1664617,0,6,180.0
3655,3655,1003755,F,51-55,14,2,1,1,367653,1,5,38.0
3656,3656,1003756,M,18-25,12,1,4,0,2335014,0,1,231.0
3657,3657,1003757,M,26-35,7,1,1,0,1357317,0,2,114.0
3658,3658,1003758,F,36-45,5,2,2,1,212662,1,3,25.0
3659,3659,1003759,M,36-45,6,2,2,0,450218,0,3,54.0
3660,3660,1003760,M,51-55,0,1,0,1,1910805,0,5,186.0
3661,3661,1003761,M,26-35,17,2,2,1,1288730,0,2,96.0
3662,3662,1003762,M,51-55,6,1,0,1,1745924,0,5,242.0
3663,3663,1003763,M,26-35,2,0,1,0,993490,0,2,81.0
3664,3664,1003764,M,26-35,1,2,3,1,151362,0,2,15.0
3665,3665,1003765,F,51-55,3,2,1,1,149200,1,5,16.0
3666,3666,1003766,F,18-25,1,1,1,0,429008,1,1,71.0
3667,3667,1003767,M,26-35,0,2,2,0,141465,0,2,22.0
3668,3668,1003768,M,26-35,4,1,2,0,3480643,0,2,392.0
3669,3669,1003769,M,26-35,15,1,0,0,2207753,0,2,222.0
3670,3670,1003770,F,36-45,3,2,1,1,1585067,1,3,163.0
3671,3671,1003771,M,26-35,1,1,0,0,2016635,0,2,258.0
3672,3672,1003772,M,36-45,17,1,0,1,292239,0,3,27.0
3673,3673,1003773,M,36-45,6,1,1,0,1719800,0,3,204.0
3674,3674,1003774,M,26-35,0,2,3,0,361194,0,2,31.0
3675,3675,1003775,M,36-45,12,1,2,0,440602,0,3,54.0
3676,3676,1003776,F,26-35,4,1,0,0,215912,1,2,26.0
3677,3677,1003777,M,18-25,4,1,0,0,666510,0,1,61.0
3678,3678,1003778,M,26-35,0,1,4,1,3848215,0,2,533.0
3679,3679,1003779,F,46-50,2,2,0,1,189638,1,4,25.0
3680,3680,1003780,M,0-17,0,2,0,0,2001885,0,0,178.0
3681,3681,1003781,F,55+,11,2,4,0,324338,1,6,31.0
3682,3682,1003782,F,26-35,0,1,3,0,339609,1,2,37.0
3683,3683,1003783,M,26-35,7,2,2,0,112830,0,2,15.0
3684,3684,1003784,F,26-35,1,2,0,0,212430,1,2,26.0
3685,3685,1003785,F,26-35,20,2,1,0,148044,1,2,17.0
3686,3686,1003786,F,26-35,0,1,4,0,355662,1,2,30.0
3687,3687,1003787,F,26-35,0,1,0,1,102247,1,2,11.0
3688,3688,1003788,F,18-25,0,2,4,1,89851,1,1,9.0
3689,3689,1003789,F,26-35,0,0,0,0,844854,1,2,76.0
3690,3690,1003790,F,26-35,17,0,1,0,841694,1,2,69.0
3691,3691,1003791,M,51-55,18,2,2,0,623327,0,5,77.0
3692,3692,1003792,M,26-35,6,0,1,0,4664260,0,2,487.0
3693,3693,1003793,M,18-25,4,2,3,0,438397,0,1,82.0
3694,3694,1003794,F,18-25,4,1,3,0,225623,1,1,29.0
3695,3695,1003795,F,18-25,4,2,3,1,164935,1,1,18.0
3696,3696,1003796,M,46-50,14,2,4,1,989965,0,4,119.0
3697,3697,1003797,M,26-35,7,2,3,0,210308,0,2,17.0
3698,3698,1003798,M,26-35,7,2,3,0,200512,0,2,20.0
3699,3699,1003799,M,18-25,0,2,4,1,778442,0,1,65.0
3700,3700,1003800,M,18-25,1,1,1,1,451357,0,1,39.0
3701,3701,1003801,M,18-25,12,1,0,0,561907,0,1,78.0
3702,3702,1003802,M,18-25,0,2,0,1,121287,0,1,11.0
3703,3703,1003803,F,36-45,9,2,0,0,150003,1,3,16.0
3704,3704,1003804,M,26-35,6,1,3,0,1087368,0,2,119.0
3705,3705,1003805,F,36-45,1,2,1,0,309523,1,3,27.0
3706,3706,1003806,M,18-25,4,0,4,0,575307,0,1,101.0
3707,3707,1003807,F,36-45,19,1,2,0,2556686,1,3,288.0
3708,3708,1003808,M,26-35,7,0,2,1,5153189,0,2,670.0
3709,3709,1003809,M,36-45,6,2,1,0,434078,0,3,27.0
3710,3710,1003810,M,51-55,7,2,1,0,436678,0,5,38.0
3711,3711,1003811,M,26-35,15,0,0,0,577709,0,2,57.0
3712,3712,1003812,M,36-45,17,1,0,0,696087,0,3,62.0
3713,3713,1003813,M,36-45,7,2,2,0,357824,0,3,36.0
3714,3714,1003814,M,26-35,15,0,1,1,207533,0,2,22.0
3715,3715,1003815,M,26-35,17,2,0,0,796167,0,2,76.0
3716,3716,1003816,F,26-35,3,0,1,1,1762790,1,2,171.0
3717,3717,1003817,M,36-45,3,2,1,1,280605,0,3,29.0
3718,3718,1003818,M,46-50,17,2,0,1,229588,0,4,21.0
3719,3719,1003819,M,26-35,12,1,1,0,755153,0,2,68.0
3720,3720,1003820,M,26-35,17,2,2,1,440703,0,2,30.0
3721,3721,1003821,M,26-35,20,0,2,1,2829330,0,2,392.0
3722,3722,1003822,M,46-50,20,2,1,0,965847,0,4,96.0
3723,3723,1003823,M,55+,7,1,1,0,3809263,0,6,352.0
3724,3724,1003824,M,26-35,17,0,3,1,4622308,0,2,583.0
3725,3725,1003825,M,18-25,1,1,0,0,2078945,0,1,279.0
3726,3726,1003826,M,26-35,1,0,1,1,127813,0,2,13.0
3727,3727,1003827,M,51-55,2,2,1,1,991285,0,5,95.0
3728,3728,1003828,M,26-35,20,1,1,0,304636,0,2,21.0
3729,3729,1003829,F,26-35,1,1,1,0,3339265,1,2,450.0
3730,3730,1003830,M,18-25,4,2,1,0,693662,0,1,71.0
3731,3731,1003831,F,18-25,6,2,1,0,669356,1,1,70.0
3732,3732,1003832,F,26-35,7,1,1,1,528171,1,2,57.0
3733,3733,1003833,M,26-35,1,1,2,0,1686279,0,2,159.0
3734,3734,1003834,M,18-25,2,1,2,0,3436774,0,1,309.0
3735,3735,1003835,M,26-35,7,1,3,0,542807,0,2,49.0
3736,3736,1003836,F,51-55,8,1,1,0,2512863,1,5,279.0
3737,3737,1003837,M,26-35,17,2,0,0,856486,0,2,109.0
3738,3738,1003838,F,26-35,14,1,2,1,84284,1,2,11.0
3739,3739,1003839,M,51-55,14,2,3,1,617512,0,5,58.0
3740,3740,1003840,F,26-35,0,1,3,0,387915,1,2,39.0
3741,3741,1003841,M,46-50,18,0,4,0,6044178,0,4,697.0
3742,3742,1003842,F,36-45,16,1,4,0,2838078,1,3,350.0
3743,3743,1003843,F,0-17,10,1,2,0,133494,1,0,30.0
3744,3744,1003844,M,18-25,4,2,3,1,599108,0,1,74.0
3745,3745,1003845,M,26-35,12,2,1,1,397719,0,2,37.0
3746,3746,1003846,M,36-45,0,2,0,0,302041,0,3,36.0
3747,3747,1003847,M,26-35,7,1,1,0,1956173,0,2,253.0
3748,3748,1003848,M,26-35,15,2,1,0,402054,0,2,40.0
3749,3749,1003849,M,36-45,0,2,4,0,369320,0,3,37.0
3750,3750,1003850,M,18-25,3,1,0,0,2233110,0,1,223.0
3751,3751,1003851,M,26-35,12,0,0,0,353932,0,2,44.0
3752,3752,1003852,M,51-55,16,1,4,1,351641,0,5,32.0
3753,3753,1003853,M,26-35,14,1,1,1,2422990,0,2,182.0
3754,3754,1003854,M,26-35,14,2,1,1,473724,0,2,43.0
3755,3755,1003855,M,26-35,17,2,1,1,697142,0,2,58.0
3756,3756,1003856,F,36-45,20,2,1,1,279288,1,3,28.0
3757,3757,1003857,M,18-25,14,2,4,0,237045,0,1,24.0
3758,3758,1003858,F,46-50,9,1,2,1,984958,1,4,101.0
3759,3759,1003859,M,26-35,0,2,1,0,1975078,0,2,172.0
3760,3760,1003860,M,46-50,17,2,0,0,939309,0,4,86.0
3761,3761,1003861,M,18-25,4,2,3,0,281046,0,1,25.0
3762,3762,1003862,M,26-35,17,0,3,0,201383,0,2,20.0
3763,3763,1003863,M,26-35,0,2,2,0,203967,0,2,15.0
3764,3764,1003864,M,51-55,20,2,0,1,1418940,0,5,125.0
3765,3765,1003865,F,0-17,10,2,2,0,178683,1,0,30.0
3766,3766,1003866,M,46-50,14,2,3,1,434293,0,4,47.0
3767,3767,1003868,M,18-25,12,2,0,0,1462024,0,1,162.0
3768,3768,1003869,M,18-25,17,2,0,0,179682,0,1,26.0
3769,3769,1003870,M,26-35,17,2,0,0,106039,0,2,13.0
3770,3770,1003871,M,18-25,4,2,4,0,467933,0,1,67.0
3771,3771,1003872,M,26-35,1,2,2,0,314411,0,2,28.0
3772,3772,1003873,F,46-50,2,2,4,0,453104,1,4,48.0
3773,3773,1003874,M,26-35,7,0,3,0,1016365,0,2,73.0
3774,3774,1003875,M,26-35,0,2,4,0,301821,0,2,30.0
3775,3775,1003876,M,26-35,0,2,3,0,189840,0,2,19.0
3776,3776,1003877,M,46-50,1,2,1,1,185765,0,4,15.0
3777,3777,1003878,M,36-45,16,1,4,0,2915392,0,3,280.0
3778,3778,1003879,M,26-35,3,2,1,1,166305,0,2,18.0
3779,3779,1003880,M,26-35,7,2,2,0,318478,0,2,35.0
3780,3780,1003881,M,18-25,2,1,1,1,319281,0,1,44.0
3781,3781,1003882,M,55+,14,2,1,1,1084897,0,6,107.0
3782,3782,1003883,M,51-55,16,2,2,1,49104,0,5,8.0
3783,3783,1003884,M,18-25,4,0,1,1,2625326,0,1,371.0
3784,3784,1003885,M,26-35,12,1,4,1,3629674,0,2,342.0
3785,3785,1003886,M,36-45,7,0,4,1,499883,0,3,44.0
3786,3786,1003887,M,18-25,4,2,1,0,1504347,0,1,175.0
3787,3787,1003888,M,46-50,17,2,0,1,622352,0,4,71.0
3788,3788,1003889,M,46-50,6,2,0,1,856437,0,4,79.0
3789,3789,1003890,M,18-25,4,2,3,0,478242,0,1,48.0
3790,3790,1003891,F,55+,16,0,1,1,508869,1,6,54.0
3791,3791,1003892,M,26-35,20,0,0,0,2800411,0,2,284.0
3792,3792,1003893,M,26-35,6,2,4,1,238681,0,2,33.0
3793,3793,1003894,M,36-45,16,0,2,1,942297,0,3,94.0
3794,3794,1003895,F,36-45,0,2,0,1,257851,1,3,33.0
3795,3795,1003896,M,36-45,0,1,2,0,714203,0,3,80.0
3796,3796,1003897,M,55+,17,2,3,0,170835,0,6,14.0
3797,3797,1003898,M,46-50,11,2,0,0,598362,0,4,61.0
3798,3798,1003899,M,26-35,17,0,0,0,252469,0,2,29.0
3799,3799,1003900,F,26-35,14,1,2,1,2112627,1,2,224.0
3800,3800,1003901,M,18-25,14,2,0,0,353430,0,1,40.0
3801,3801,1003902,M,26-35,5,2,2,0,1746284,0,2,93.0
3802,3802,1003903,M,26-35,0,2,1,0,832194,0,2,93.0
3803,3803,1003904,M,0-17,10,2,1,0,537302,0,0,52.0
3804,3804,1003905,M,26-35,17,2,3,0,426211,0,2,39.0
3805,3805,1003906,M,51-55,17,2,1,0,533527,0,5,38.0
3806,3806,1003907,F,18-25,14,1,2,1,249718,1,1,32.0
3807,3807,1003908,M,26-35,0,1,2,0,794183,0,2,94.0
3808,3808,1003909,M,18-25,17,0,2,0,386377,0,1,45.0
3809,3809,1003910,M,26-35,20,0,2,0,1477700,0,2,139.0
3810,3810,1003911,M,18-25,0,0,1,1,172512,0,1,16.0
3811,3811,1003912,M,26-35,4,0,2,0,729990,0,2,57.0
3812,3812,1003913,M,18-25,17,1,0,0,722725,0,1,81.0
3813,3813,1003914,M,36-45,4,2,3,0,843948,0,3,71.0
3814,3814,1003915,F,36-45,3,2,4,1,108865,1,3,13.0
3815,3815,1003916,M,26-35,4,0,2,1,2899640,0,2,289.0
3816,3816,1003917,F,36-45,9,0,0,0,585767,1,3,57.0
3817,3817,1003918,M,26-35,18,2,1,0,121234,0,2,13.0
3818,3818,1003919,M,46-50,0,2,3,0,413598,0,4,35.0
3819,3819,1003920,M,36-45,17,2,1,0,420486,0,3,34.0
3820,3820,1003921,M,26-35,14,2,2,1,433058,0,2,45.0
3821,3821,1003922,M,18-25,4,1,1,0,701411,0,1,95.0
3822,3822,1003923,M,36-45,2,2,2,0,574221,0,3,48.0
3823,3823,1003924,M,51-55,12,2,1,1,370751,0,5,38.0
3824,3824,1003925,M,26-35,12,2,1,1,664252,0,2,60.0
3825,3825,1003927,F,26-35,16,2,2,0,882389,1,2,87.0
3826,3826,1003928,M,26-35,0,2,1,1,136549,0,2,13.0
3827,3827,1003929,M,26-35,5,1,1,1,3105976,0,2,347.0
3828,3828,1003930,M,55+,3,2,0,1,1039805,0,6,95.0
3829,3829,1003931,M,26-35,5,2,1,0,1414354,0,2,145.0
3830,3830,1003932,M,26-35,7,2,0,1,185817,0,2,18.0
3831,3831,1003933,F,36-45,6,0,1,0,150631,1,3,15.0
3832,3832,1003934,M,26-35,0,1,2,0,2278566,0,2,357.0
3833,3833,1003935,M,36-45,18,2,4,0,919271,0,3,100.0
3834,3834,1003936,F,36-45,12,2,3,1,212884,1,3,22.0
3835,3835,1003937,M,55+,2,2,2,1,542072,0,6,41.0
3836,3836,1003938,M,26-35,2,2,2,0,513298,0,2,48.0
3837,3837,1003939,M,46-50,7,2,1,1,164309,0,4,15.0
3838,3838,1003940,M,36-45,20,1,3,1,2440164,0,3,266.0
3839,3839,1003941,M,46-50,17,2,0,1,254674,0,4,29.0
3840,3840,1003942,M,18-25,4,1,4,0,2370730,0,1,336.0
3841,3841,1003943,F,36-45,7,2,2,1,293027,1,3,35.0
3842,3842,1003944,F,36-45,16,2,1,0,190287,1,3,26.0
3843,3843,1003945,F,46-50,1,1,2,0,2357711,1,4,292.0
3844,3844,1003946,F,26-35,12,1,0,0,1467886,1,2,148.0
3845,3845,1003947,M,26-35,0,2,3,0,624451,0,2,52.0
3846,3846,1003948,F,46-50,12,2,1,1,365771,1,4,54.0
3847,3847,1003949,M,46-50,0,2,3,0,407060,0,4,46.0
3848,3848,1003950,M,26-35,4,2,3,0,282501,0,2,46.0
3849,3849,1003951,F,18-25,4,2,3,1,1407104,1,1,109.0
3850,3850,1003952,F,46-50,1,2,3,0,278113,1,4,31.0
3851,3851,1003953,M,26-35,12,0,4,0,1462915,0,2,137.0
3852,3852,1003954,M,18-25,4,2,4,0,274015,0,1,24.0
3853,3853,1003955,M,36-45,0,2,0,1,1059507,0,3,84.0
3854,3854,1003956,M,26-35,0,2,4,0,188739,0,2,16.0
3855,3855,1003957,M,36-45,11,1,1,0,2022332,0,3,205.0
3856,3856,1003958,M,46-50,7,2,1,0,890595,0,4,98.0
3857,3857,1003959,F,46-50,1,2,1,1,76698,1,4,16.0
3858,3858,1003960,F,36-45,14,2,1,1,97393,1,3,12.0
3859,3859,1003961,M,26-35,1,2,1,0,1282446,0,2,141.0
3860,3860,1003962,F,55+,0,0,4,0,381019,1,6,36.0
3861,3861,1003963,M,51-55,20,0,2,0,2772335,0,5,279.0
3862,3862,1003964,M,55+,16,2,1,1,499260,0,6,38.0
3863,3863,1003965,M,18-25,11,2,3,0,1844992,0,1,168.0
3864,3864,1003966,M,26-35,0,2,2,1,249947,0,2,29.0
3865,3865,1003967,F,18-25,2,0,1,0,1501681,1,1,236.0
3866,3866,1003968,M,26-35,2,2,1,0,720616,0,2,50.0
3867,3867,1003969,M,55+,7,0,1,1,87549,0,6,10.0
3868,3868,1003970,F,26-35,2,2,2,1,1365228,1,2,150.0
3869,3869,1003971,F,18-25,4,1,0,0,1635171,1,1,201.0
3870,3870,1003972,F,26-35,6,2,3,0,128436,1,2,14.0
3871,3871,1003973,M,26-35,7,0,1,1,377752,0,2,37.0
3872,3872,1003974,M,36-45,0,2,1,1,632947,0,3,64.0
3873,3873,1003975,F,26-35,5,1,1,0,515952,1,2,52.0
3874,3874,1003976,F,26-35,0,1,4,0,1253796,1,2,154.0
3875,3875,1003977,M,36-45,14,2,4,1,127918,0,3,14.0
3876,3876,1003978,M,36-45,13,2,2,1,947176,0,3,76.0
3877,3877,1003979,F,51-55,9,2,1,1,595068,1,5,62.0
3878,3878,1003980,M,26-35,4,2,2,0,183255,0,2,27.0
3879,3879,1003981,F,46-50,0,2,3,1,870849,1,4,107.0
3880,3880,1003982,M,55+,13,2,2,0,378034,0,6,44.0
3881,3881,1003983,M,26-35,0,1,1,0,695951,0,2,82.0
3882,3882,1003984,M,26-35,7,2,1,1,442196,0,2,35.0
3883,3883,1003985,M,46-50,16,2,1,1,1449260,0,4,185.0
3884,3884,1003986,M,26-35,7,2,2,1,221068,0,2,28.0
3885,3885,1003987,F,18-25,4,2,2,0,207496,1,1,31.0
3886,3886,1003988,F,26-35,14,1,4,0,960857,1,2,122.0
3887,3887,1003989,M,51-55,12,0,0,1,1060499,0,5,115.0
3888,3888,1003990,M,26-35,16,1,1,0,301552,0,2,34.0
3889,3889,1003991,M,26-35,7,2,0,0,235326,0,2,25.0
3890,3890,1003992,M,26-35,4,1,1,0,2808334,0,2,256.0
3891,3891,1003993,M,26-35,0,1,2,0,1607900,0,2,199.0
3892,3892,1003994,M,51-55,7,1,2,1,1209176,0,5,110.0
3893,3893,1003995,M,36-45,17,2,3,1,1054373,0,3,89.0
